balcony_area,built_up_area,carpet_area,land_area,distance_to_main_road,nearby_hospital_distance,nearby_market_distance,nearby_metro_distance,nearby_playground_distance,building_age,water_supply_hours,year_built,maintenance_fee,property_tax,service_charge,price,balconies,baths,beds,floor,number_of_units,parking_spaces,total_floors,elevator,furnished,gas_connection,generator,internet_available,power_backup,security_guard,servant_room,road_width,facing_direction,kitchen_type,locality,type
201.52,2723.16,2223.24,4291.53,210.0,1280.0,560.0,560.0,1180.0,37.0,16.0,1989,77.71,703.3,22.05,9624474.15,3,6,6,1,1,3,1,False,False,False,True,False,False,False,False,71.0,north,dedicated,Malibagh,townhouse
37.48,1090.17,836.54,1159.25,1065.0,340.0,970.0,210.0,1310.0,16.0,8.0,2010,21.52,224.2,14.85,4119187.05,2,2,2,12,42,0,24,False,False,False,True,True,False,False,False,76.0,west,inline,Old Dhaka,condominium
74.02,986.21,749.02,1105.6,1350.0,1370.0,890.0,970.0,1450.0,14.0,19.0,2012,23.46,231.71,9.84,4039516.81,2,2,2,2,146,0,17,True,True,True,True,True,False,False,False,61.0,west,inline,Khilgaon,condominium
360.43,6491.63,5758.27,9788.96,565.0,260.0,400.0,420.0,170.0,26.0,16.0,2000,228.05,3824.55,169.13,66049136.55,3,4,4,1,1,1,1,False,True,True,False,True,False,False,True,72.0,south,dedicated,Uttara,villa
166.72,3243.74,2756.87,4422.96,230.0,370.0,180.0,760.0,510.0,10.0,9.0,2016,112.55,857.43,64.54,21290948.86,3,5,5,1,1,0,2,False,False,True,True,False,False,False,False,48.0,east,dedicated,Kalabagan,townhouse
51.49,1015.54,913.84,1119.9,1495.0,330.0,1250.0,1040.0,1000.0,29.0,21.0,1997,21.5,295.47,11.4,3326916.38,3,4,3,3,127,1,9,True,False,True,False,False,False,False,False,75.0,north,inline,Badda,apartment
30.0,976.9,818.75,1057.36,895.0,1020.0,710.0,1280.0,1090.0,14.0,21.0,2012,15.62,280.24,12.45,3964359.52,2,3,2,10,170,3,22,True,False,True,False,False,True,False,False,26.0,west,inline,Khilgaon,condominium
251.93,4281.36,3524.18,6102.63,425.0,1340.0,1200.0,840.0,1450.0,24.0,20.0,2002,116.45,1378.53,53.64,16891288.82,3,5,5,1,1,2,1,False,False,False,False,False,False,True,False,43.0,south,dedicated,Paltan,triplex
284.14,3909.65,2949.71,7292.41,450.0,280.0,680.0,140.0,510.0,1.0,20.0,2025,78.48,1747.29,52.99,32907473.74,3,5,5,2,1,3,4,True,False,False,True,False,True,False,False,46.0,south,dedicated,Mohammedpur,triplex
41.79,1389.97,1104.44,1478.71,415.0,970.0,1040.0,1400.0,210.0,34.0,23.0,1992,40.23,375.18,13.44,4772473.99,3,4,3,4,68,0,25,True,False,True,True,False,False,True,False,76.0,south,inline,Mirpur 10,apartment
513.44,7947.91,6092.16,15163.89,315.0,100.0,600.0,490.0,400.0,15.0,8.0,2011,325.39,3673.65,232.3,84235425.26,3,6,5,1,1,3,4,False,False,True,True,True,False,True,True,65.0,south,dedicated,Nikunja,bungalow
69.74,2285.82,1925.25,3312.59,565.0,550.0,210.0,460.0,620.0,3.0,16.0,2023,77.93,1106.32,47.44,24328771.74,3,5,5,3,1,3,4,False,True,True,False,True,False,True,False,69.0,west,dedicated,Baridhara,townhouse
43.73,1052.0,888.94,1157.65,570.0,990.0,560.0,760.0,530.0,33.0,12.0,1993,23.53,179.8,10.53,3723064.94,3,3,3,14,174,2,22,True,False,False,False,True,False,True,True,57.0,north,inline,Badda,condominium
138.57,3539.17,3095.21,6267.38,655.0,350.0,650.0,690.0,430.0,23.0,9.0,2003,135.6,1326.12,83.21,30963308.52,3,6,5,2,1,3,2,False,True,True,True,True,False,False,False,12.0,north,dedicated,Bashundhara,duplex
49.04,1197.52,987.27,1319.43,495.0,390.0,160.0,530.0,220.0,4.0,7.0,2022,59.38,360.7,35.55,12499537.15,3,3,3,13,156,1,22,True,True,False,False,True,True,False,True,50.0,south,inline,Dhanmondi,condominium
197.07,2531.31,2188.17,4686.28,790.0,530.0,1090.0,980.0,1440.0,16.0,11.0,2010,69.92,745.62,19.22,10930878.2,3,7,6,3,1,3,4,False,False,True,True,False,False,False,False,56.0,east,dedicated,Malibagh,triplex
279.75,4907.01,4407.13,9171.38,505.0,650.0,300.0,750.0,920.0,25.0,17.0,2001,162.81,1770.62,63.87,31576638.31,3,4,4,1,1,2,2,False,True,True,True,True,True,True,False,37.0,north,dedicated,Kalabagan,triplex
180.03,2295.49,1957.56,3806.76,830.0,1360.0,350.0,1140.0,970.0,22.0,20.0,2004,45.66,635.64,20.64,8520171.99,3,4,4,1,1,1,1,False,False,True,False,False,True,False,False,24.0,south,dedicated,Mirpur 1,townhouse
140.14,1854.81,1630.43,2123.92,75.0,140.0,150.0,220.0,570.0,2.0,18.0,2024,92.3,1149.41,32.72,20126133.6,3,5,4,11,51,1,15,True,True,True,True,True,False,True,False,42.0,east,dedicated,Cantonment,condominium
98.75,1789.87,1529.74,2479.15,1440.0,1290.0,230.0,550.0,960.0,32.0,20.0,1994,34.91,288.52,26.38,6512006.99,3,5,4,1,1,1,3,False,False,False,True,False,False,True,False,42.0,east,dedicated,Khilgaon,townhouse
106.48,1907.24,1589.43,2057.26,770.0,730.0,400.0,340.0,330.0,9.0,14.0,2017,42.75,438.45,22.75,12911478.33,3,4,3,18,71,3,21,True,False,True,True,True,True,False,False,48.0,west,dedicated,Farmgate,condominium
44.61,1439.91,1140.3,1664.67,430.0,360.0,530.0,530.0,690.0,25.0,14.0,2001,80.59,542.5,34.0,11695682.69,3,4,3,4,50,1,9,True,True,True,True,True,True,True,False,49.0,west,dedicated,Nikunja,apartment
137.69,2192.23,1735.22,4316.33,735.0,270.0,610.0,750.0,300.0,2.0,7.0,2024,67.29,935.27,39.13,15821786.71,3,4,4,1,1,3,2,False,False,False,False,True,False,True,False,38.0,south,dedicated,Kafrul,townhouse
120.08,1523.21,1295.91,1611.91,1090.0,1130.0,520.0,1480.0,520.0,27.0,13.0,1999,38.61,369.33,12.1,5340315.06,3,4,4,10,166,0,12,True,False,False,True,True,False,False,False,69.0,south,dedicated,Paltan,condominium
221.36,2787.87,2271.05,3203.4,635.0,680.0,400.0,100.0,290.0,6.0,21.0,2020,142.33,1372.63,67.54,37642287.27,3,4,4,2,141,1,20,True,True,True,False,True,True,True,False,30.0,east,dedicated,Nikunja,penthouse
152.41,3060.06,2620.64,3256.8,1225.0,1410.0,980.0,660.0,800.0,35.0,9.0,1991,58.35,498.67,27.65,13663552.7,3,6,6,10,192,2,21,False,False,True,True,False,True,False,False,31.0,east,dedicated,Rampura,penthouse
139.37,2378.09,1858.77,4165.87,255.0,530.0,520.0,610.0,680.0,10.0,17.0,2016,80.67,1214.3,48.89,24155240.66,3,5,4,3,1,1,3,False,False,True,True,True,True,True,False,26.0,south,dedicated,Uttara,townhouse
66.44,1114.99,928.57,1217.13,470.0,420.0,510.0,470.0,380.0,30.0,17.0,1996,38.94,466.77,30.47,9056487.48,3,3,3,9,76,3,23,True,True,False,True,False,True,True,False,30.0,east,inline,Gulshan,apartment
30.94,895.39,770.03,1035.01,1125.0,600.0,750.0,1200.0,780.0,8.0,9.0,2018,21.84,156.4,7.5,3598186.78,2,2,2,13,196,1,22,True,False,True,False,False,False,False,False,71.0,west,inline,Mirpur 1,apartment
61.11,835.4,670.77,879.66,790.0,1290.0,290.0,610.0,390.0,25.0,11.0,2001,18.84,240.84,7.83,2947273.85,1,1,1,6,199,3,19,True,False,True,True,False,True,True,False,16.0,south,inline,Paltan,apartment
255.63,3851.51,3378.76,4451.83,365.0,230.0,670.0,240.0,660.0,16.0,11.0,2010,229.04,2173.55,102.33,45226657.08,3,6,6,11,179,2,23,True,False,True,True,True,True,False,False,67.0,east,dedicated,Cantonment,penthouse
126.53,1950.82,1534.28,2136.14,645.0,640.0,200.0,500.0,420.0,10.0,22.0,2016,74.39,1085.94,56.31,19965330.29,3,3,3,7,107,1,8,True,True,True,True,True,True,True,False,78.0,south,dedicated,Uttara,condominium
336.61,4662.95,3972.52,9102.11,480.0,440.0,380.0,600.0,120.0,8.0,14.0,2018,142.71,2075.43,110.7,61049758.06,3,4,4,2,1,3,2,False,True,False,True,True,True,False,False,35.0,north,dedicated,Bashundhara,villa
45.91,1122.02,862.03,1211.29,420.0,630.0,280.0,1160.0,600.0,19.0,15.0,2007,19.83,291.35,9.14,4084324.15,3,4,3,26,13,0,29,True,False,True,False,True,True,False,True,37.0,north,inline,Malibagh,apartment
81.63,1350.55,1151.29,1527.44,440.0,260.0,640.0,550.0,1240.0,25.0,7.0,2001,32.85,309.91,19.22,4645620.93,3,4,3,1,85,3,18,True,False,False,False,True,False,False,False,30.0,east,inline,Rampura,condominium
128.67,3433.64,2777.96,6851.43,570.0,540.0,920.0,920.0,150.0,35.0,11.0,1991,85.07,1072.09,44.87,22597642.38,3,6,6,2,1,2,3,False,False,False,True,False,True,True,False,25.0,east,dedicated,Kalabagan,bungalow
60.99,1331.89,1117.07,1531.31,70.0,270.0,480.0,180.0,520.0,31.0,17.0,1995,48.87,824.77,30.73,11359175.88,3,3,3,8,128,3,19,True,True,True,True,True,True,True,True,57.0,north,inline,Baridhara,condominium
310.84,4264.87,3506.22,6278.04,405.0,480.0,480.0,270.0,390.0,24.0,15.0,2002,136.02,2306.7,87.35,45264758.53,3,7,6,2,1,3,4,False,True,True,False,False,True,False,True,67.0,west,dedicated,Cantonment,villa
116.92,2309.33,1743.0,4072.54,590.0,480.0,320.0,660.0,390.0,37.0,13.0,1989,87.18,505.57,40.99,13852944.96,3,7,6,1,1,1,2,True,False,True,False,True,True,False,False,71.0,north,dedicated,Kalabagan,duplex
33.14,967.82,817.35,1135.85,1295.0,410.0,760.0,1300.0,520.0,23.0,23.0,2003,20.39,265.37,13.1,3129932.16,3,4,3,2,43,0,29,False,False,False,False,False,False,False,False,37.0,south,inline,Tejgaon,apartment
91.9,2274.14,1991.55,2449.52,310.0,580.0,130.0,260.0,580.0,10.0,22.0,2016,101.48,1490.02,37.17,23274334.9,3,5,4,2,55,2,15,True,True,True,True,True,True,True,True,15.0,south,dedicated,Gulshan,condominium
107.11,1742.56,1375.0,1980.81,635.0,500.0,240.0,830.0,340.0,35.0,9.0,1991,59.27,696.75,25.88,9259546.64,3,4,3,20,16,1,29,True,False,False,True,True,True,False,True,20.0,north,dedicated,Kafrul,apartment
94.92,1564.57,1360.82,1870.62,225.0,1290.0,1000.0,740.0,920.0,23.0,10.0,2003,36.8,483.42,16.57,5414000.63,3,4,4,2,72,0,20,True,False,False,False,True,True,False,False,13.0,east,dedicated,Lalbagh,apartment
99.92,1350.89,1065.4,1430.77,170.0,270.0,190.0,620.0,640.0,7.0,17.0,2019,64.83,856.85,31.89,13409083.94,2,3,2,3,10,1,9,False,True,True,True,False,True,False,False,25.0,west,inline,Gulshan,condominium
153.14,2696.46,2267.72,4365.19,685.0,70.0,120.0,240.0,600.0,16.0,24.0,2010,91.46,853.04,58.13,24853036.17,3,6,5,2,1,1,4,False,False,True,True,True,True,False,True,57.0,east,dedicated,Dhanmondi,townhouse
44.15,951.67,803.56,1021.98,510.0,140.0,630.0,630.0,800.0,34.0,13.0,1992,24.14,335.22,13.61,4964129.67,3,4,3,3,148,2,6,False,True,True,True,True,False,True,False,34.0,south,inline,Shyamoli,apartment
182.06,4477.67,3781.06,8039.71,300.0,330.0,460.0,60.0,490.0,31.0,11.0,1995,206.17,2381.59,110.25,42670753.89,3,4,4,1,1,1,4,False,True,True,True,True,False,True,False,27.0,north,dedicated,Dhanmondi,bungalow
206.94,2982.35,2488.11,5902.57,545.0,630.0,500.0,510.0,410.0,40.0,17.0,1986,125.7,1648.33,50.46,25244141.7,3,6,6,1,1,1,2,False,False,True,True,True,True,True,False,69.0,west,dedicated,Baridhara,townhouse
142.16,2193.85,1785.19,2393.03,330.0,500.0,420.0,120.0,630.0,18.0,15.0,2008,81.04,826.77,61.42,19559594.48,3,4,3,27,164,1,27,True,True,True,False,True,False,True,False,48.0,east,dedicated,Niketon,condominium
76.93,1052.6,810.34,1236.95,585.0,570.0,460.0,970.0,950.0,25.0,13.0,2001,28.5,399.55,16.9,5872909.69,3,4,3,8,54,1,13,True,False,False,True,True,True,False,False,58.0,east,inline,Mohammedpur,condominium
171.39,2260.94,1916.66,3318.98,180.0,200.0,330.0,800.0,880.0,14.0,7.0,2012,82.52,943.58,22.64,14875672.76,3,7,6,1,1,2,4,False,True,True,True,True,True,False,False,64.0,east,dedicated,Shyamoli,townhouse
92.45,2117.49,1728.52,3897.7,360.0,550.0,210.0,490.0,220.0,3.0,20.0,2023,64.9,719.27,26.05,16581689.11,3,4,3,1,1,3,4,False,False,True,True,False,True,True,False,64.0,south,dedicated,Shyamoli,duplex
81.76,1852.46,1487.07,3062.06,465.0,300.0,800.0,700.0,540.0,2.0,17.0,2024,28.77,460.86,19.93,9031484.98,3,3,3,1,1,3,2,False,False,False,False,False,False,True,False,78.0,east,dedicated,Paltan,duplex
115.7,2077.32,1587.9,3031.4,230.0,140.0,190.0,540.0,390.0,27.0,15.0,1999,69.16,1365.96,44.29,18234750.92,3,4,4,1,1,2,1,True,True,True,False,True,True,True,True,31.0,south,dedicated,Dhanmondi,townhouse
49.09,1121.9,1009.09,1253.48,780.0,520.0,160.0,130.0,930.0,6.0,7.0,2020,34.94,324.59,19.98,7471751.19,2,3,2,14,16,3,21,True,False,False,True,True,False,True,False,40.0,east,inline,Farmgate,apartment
75.67,1123.13,880.61,1328.95,300.0,910.0,530.0,840.0,1160.0,32.0,8.0,1994,22.86,214.86,16.13,3856272.4,2,2,2,8,24,3,29,True,True,True,False,False,True,False,False,45.0,south,inline,Khilgaon,apartment
53.47,1422.14,1087.51,1645.4,655.0,540.0,610.0,790.0,750.0,29.0,12.0,1997,56.04,353.96,25.55,8080357.38,3,4,3,8,53,3,13,True,True,True,True,True,True,False,True,54.0,south,dedicated,Shyamoli,condominium
103.51,1383.04,1155.4,1457.04,1425.0,680.0,1370.0,380.0,290.0,18.0,6.0,2008,30.31,288.97,13.85,5239518.32,2,2,2,1,43,3,6,True,False,False,False,False,True,True,False,50.0,north,inline,Khilgaon,apartment
36.32,1052.39,930.18,1158.72,300.0,280.0,1090.0,1280.0,900.0,32.0,7.0,1994,27.96,198.73,14.27,3689615.51,3,4,3,2,38,1,27,True,True,False,False,True,False,False,False,36.0,south,inline,Rampura,condominium
182.3,4950.06,4316.68,8627.92,395.0,660.0,200.0,510.0,160.0,19.0,16.0,2007,253.09,2245.35,114.37,57593201.17,3,6,5,3,1,1,4,False,True,True,False,True,True,True,False,45.0,south,dedicated,Dhanmondi,villa
50.59,1518.89,1278.03,1787.95,1245.0,430.0,1380.0,1350.0,510.0,4.0,20.0,2022,36.07,405.72,18.28,6880507.07,3,5,4,2,47,0,6,True,False,False,False,False,True,False,False,72.0,south,dedicated,Rampura,condominium
73.36,1301.41,1106.22,1433.78,720.0,1450.0,760.0,780.0,1030.0,3.0,17.0,2023,38.3,364.89,13.29,6179428.52,3,4,3,16,22,3,21,True,True,True,True,False,True,False,False,65.0,north,inline,Old Dhaka,condominium
143.02,3002.1,2485.31,5669.99,570.0,1000.0,960.0,1220.0,1150.0,24.0,15.0,2002,82.13,626.29,40.12,11499252.23,3,7,6,1,1,1,4,False,False,False,False,True,False,False,False,44.0,south,dedicated,Tejgaon,triplex
39.66,1293.59,1095.32,1379.86,405.0,880.0,1470.0,1470.0,360.0,40.0,14.0,1986,23.51,247.13,15.71,4449686.42,2,2,2,25,54,3,25,True,False,False,False,False,False,False,False,60.0,west,inline,Shahbagh,condominium
36.42,670.5,557.31,764.71,980.0,260.0,560.0,540.0,690.0,18.0,13.0,2008,19.48,112.42,5.76,2401571.05,1,2,1,8,186,1,29,True,False,True,False,False,False,False,False,76.0,east,inline,Badda,apartment
94.8,1269.4,1140.35,1463.69,165.0,680.0,860.0,440.0,1000.0,19.0,20.0,2007,50.0,370.56,20.02,7151235.68,2,3,2,2,122,1,14,True,False,True,False,True,True,False,False,47.0,north,inline,Motijheel,apartment
88.75,1519.3,1168.09,1696.9,525.0,1500.0,1080.0,1300.0,480.0,13.0,11.0,2013,41.95,273.88,14.6,6353727.56,3,3,3,6,72,3,17,True,True,False,False,False,False,True,True,75.0,north,dedicated,Jatrabari,condominium
89.7,1408.58,1260.98,1527.05,840.0,940.0,680.0,1110.0,230.0,12.0,12.0,2014,37.18,447.61,12.54,5414362.43,2,2,2,4,179,2,9,True,False,False,False,True,False,False,False,34.0,north,dedicated,Badda,apartment
31.33,790.48,634.56,860.33,260.0,810.0,840.0,270.0,210.0,35.0,23.0,1991,14.77,120.44,10.84,2589611.47,1,2,1,1,98,0,22,True,False,False,False,False,False,False,False,57.0,south,inline,Rampura,apartment
83.7,1420.52,1275.79,1617.96,985.0,1260.0,470.0,1210.0,210.0,34.0,16.0,1992,38.11,255.05,14.29,4653639.11,2,3,2,7,112,3,11,True,False,False,False,True,False,False,False,41.0,east,dedicated,Malibagh,apartment
325.24,4160.49,3671.59,8085.84,190.0,560.0,590.0,970.0,410.0,13.0,17.0,2013,98.76,1589.64,72.27,29362409.97,3,5,5,4,1,2,4,True,False,True,False,True,False,False,False,27.0,north,dedicated,Farmgate,triplex
341.65,5737.29,5003.42,10670.23,440.0,260.0,580.0,470.0,90.0,36.0,18.0,1990,209.57,2970.7,98.01,62952406.17,3,6,5,1,1,3,2,False,True,True,True,True,True,True,True,53.0,north,dedicated,Gulshan,villa
222.39,6257.01,5176.74,11935.94,320.0,230.0,420.0,80.0,700.0,19.0,15.0,2007,260.24,3427.08,103.25,63193805.38,3,6,6,1,1,1,3,False,False,True,True,True,False,True,True,43.0,east,dedicated,Baridhara,bungalow
36.66,881.31,761.62,1027.45,640.0,230.0,730.0,500.0,190.0,32.0,23.0,1994,24.56,339.97,13.74,4597144.62,2,3,2,1,120,2,6,True,False,False,False,True,True,False,False,43.0,north,inline,Mohammedpur,apartment
30.0,914.66,731.39,1043.42,1015.0,1450.0,860.0,1180.0,250.0,8.0,12.0,2018,22.7,295.6,7.49,3859403.19,2,3,2,20,193,2,29,True,False,True,False,False,False,False,True,18.0,west,inline,Tejgaon,condominium
186.79,5069.74,4365.88,7154.95,880.0,120.0,670.0,300.0,740.0,17.0,16.0,2009,118.57,2108.79,99.23,40972198.97,3,6,6,1,1,3,1,True,False,True,False,True,False,True,True,56.0,west,dedicated,Shyamoli,villa
65.25,2161.42,1661.37,2539.34,460.0,760.0,940.0,130.0,820.0,13.0,7.0,2013,43.38,460.58,33.69,13732327.95,3,4,4,11,49,1,12,True,False,True,False,True,False,True,False,60.0,east,dedicated,Kalabagan,condominium
61.52,993.49,801.9,1098.52,350.0,900.0,510.0,710.0,680.0,1.0,24.0,2025,29.05,249.65,12.64,4420088.05,2,3,2,5,153,1,6,True,False,False,False,False,False,True,True,15.0,west,inline,Badda,apartment
54.36,1124.35,866.49,1233.59,140.0,160.0,100.0,510.0,700.0,7.0,10.0,2019,61.07,753.28,33.18,10927040.9,3,3,3,1,198,3,9,True,False,True,False,True,True,True,False,80.0,south,inline,Nikunja,apartment
66.79,1085.47,859.06,1223.25,485.0,810.0,450.0,830.0,440.0,7.0,22.0,2019,24.37,292.01,9.21,4324648.72,2,3,2,4,35,2,7,False,True,False,False,False,False,False,False,52.0,north,inline,Tejgaon,apartment
99.09,2832.2,2483.14,5499.52,835.0,1000.0,900.0,510.0,1090.0,24.0,22.0,2002,54.69,472.82,26.07,13415906.16,3,4,4,2,1,2,4,True,False,True,True,True,False,False,False,55.0,north,dedicated,Mirpur 10,villa
108.26,2787.41,2339.28,2973.65,475.0,770.0,720.0,800.0,1160.0,36.0,20.0,1990,66.18,878.74,34.64,12327605.99,3,5,4,2,70,0,18,True,False,True,False,True,False,False,True,32.0,east,dedicated,Jatrabari,penthouse
118.42,3611.44,2910.31,4055.02,410.0,370.0,330.0,80.0,560.0,32.0,19.0,1994,136.74,2154.0,54.95,39600777.63,3,4,4,21,176,2,25,True,True,True,True,True,True,True,False,65.0,south,dedicated,Gulshan,penthouse
136.66,3084.1,2755.83,4312.49,255.0,450.0,620.0,510.0,110.0,17.0,13.0,2009,169.52,1266.87,63.58,30482732.99,3,5,4,2,1,1,2,True,False,True,True,True,True,False,True,64.0,south,dedicated,Niketon,duplex
103.47,1875.54,1603.18,3172.78,585.0,780.0,340.0,1070.0,900.0,11.0,20.0,2015,28.57,314.66,27.34,8062387.1,3,3,3,1,1,1,1,False,False,True,False,False,False,False,False,79.0,north,dedicated,Mirpur 1,duplex
50.51,1542.86,1224.07,1760.51,100.0,540.0,230.0,530.0,600.0,11.0,8.0,2015,80.2,743.81,37.03,14479820.27,3,5,4,21,117,1,27,True,True,True,True,True,False,True,False,52.0,north,dedicated,Cantonment,apartment
110.58,1860.39,1478.6,2612.28,975.0,360.0,1090.0,290.0,1320.0,24.0,19.0,2002,43.5,417.58,15.35,6924138.53,3,4,3,1,1,0,2,False,False,False,False,False,True,True,False,80.0,west,dedicated,Lalbagh,townhouse
137.96,3599.8,2955.01,6096.31,240.0,710.0,900.0,890.0,630.0,2.0,24.0,2024,143.12,1161.3,45.04,33066074.83,3,5,5,2,1,0,4,False,False,True,False,True,True,False,True,54.0,north,dedicated,Farmgate,villa
148.03,2141.45,1789.57,2347.62,150.0,400.0,460.0,650.0,310.0,32.0,19.0,1994,45.13,789.8,36.29,11399983.31,3,4,4,9,165,1,12,True,False,True,False,False,False,False,True,40.0,west,dedicated,Kalabagan,condominium
102.31,1349.96,1075.76,1614.39,605.0,700.0,1340.0,390.0,620.0,32.0,22.0,1994,30.97,430.41,14.81,4422470.63,3,4,3,11,188,2,24,True,False,False,False,False,False,False,False,50.0,south,inline,Khilgaon,apartment
51.94,1541.21,1338.33,1847.3,930.0,1040.0,1040.0,1460.0,630.0,38.0,17.0,1988,41.53,259.68,12.78,5607313.74,3,5,4,17,187,2,23,True,False,False,False,False,True,True,False,23.0,west,dedicated,Paltan,condominium
149.4,2321.53,1859.52,2727.91,120.0,340.0,600.0,220.0,110.0,21.0,11.0,2005,134.22,1470.03,36.12,20306617.26,3,4,4,9,175,3,14,True,True,True,True,True,True,False,False,34.0,north,dedicated,Banani,condominium
76.28,1661.95,1423.66,3285.4,435.0,1100.0,260.0,1280.0,1170.0,37.0,20.0,1989,39.48,433.39,21.47,6276917.71,3,4,3,2,1,3,3,True,False,True,True,True,False,True,False,64.0,east,dedicated,Wari,townhouse
34.16,684.23,555.16,792.95,1020.0,1070.0,1390.0,220.0,1450.0,25.0,24.0,2001,12.93,230.87,5.28,2284654.23,1,1,1,10,194,2,29,True,False,True,True,False,False,False,False,40.0,north,inline,Tejgaon,apartment
111.15,2026.74,1763.97,2308.57,140.0,150.0,780.0,850.0,650.0,34.0,17.0,1992,80.51,832.18,24.78,11515559.94,3,5,4,26,107,1,26,True,True,False,True,True,False,True,False,62.0,south,dedicated,Kafrul,condominium
76.6,1162.86,1013.42,2193.11,870.0,680.0,890.0,1030.0,1460.0,24.0,22.0,2002,19.67,368.67,14.35,4482068.98,2,2,2,1,1,0,3,False,True,True,False,True,False,True,False,55.0,north,inline,Mirpur 10,duplex
48.41,1142.57,989.31,1246.39,630.0,850.0,450.0,870.0,810.0,23.0,8.0,2003,32.57,314.82,19.92,6544883.81,2,3,2,13,43,0,26,True,True,True,False,True,True,False,False,74.0,east,inline,Mohammedpur,condominium
110.94,1693.3,1418.6,1857.71,1195.0,930.0,340.0,1410.0,980.0,33.0,13.0,1993,49.7,468.94,14.57,5824614.77,3,5,4,2,19,3,7,True,False,True,False,True,False,False,False,44.0,north,dedicated,Jatrabari,condominium
30.0,857.21,729.61,945.76,1010.0,1250.0,1010.0,880.0,1120.0,35.0,12.0,1991,21.57,275.92,12.69,2862223.43,2,2,2,7,91,2,14,True,True,False,False,True,False,False,False,53.0,east,inline,Mirpur 10,apartment
63.02,1140.09,949.11,1291.24,635.0,1340.0,310.0,910.0,400.0,39.0,17.0,1987,26.8,282.81,15.3,3883978.07,3,4,3,9,15,3,12,False,False,True,False,False,True,False,False,53.0,east,inline,Khilgaon,condominium
38.36,645.51,563.61,684.18,1010.0,1160.0,270.0,260.0,540.0,6.0,20.0,2020,11.82,148.23,6.99,2675916.66,2,2,2,1,89,0,29,False,True,False,False,True,False,True,False,76.0,west,inline,Tejgaon,apartment
124.17,1619.09,1407.59,1798.58,560.0,480.0,440.0,310.0,590.0,24.0,17.0,2002,70.11,727.68,27.55,13747244.13,3,5,4,9,115,1,11,True,True,True,False,True,True,True,True,51.0,south,dedicated,Dhanmondi,condominium
448.22,9336.08,8051.44,12821.21,525.0,690.0,460.0,360.0,500.0,13.0,8.0,2013,541.65,3806.28,278.16,118830617.35,3,6,5,2,1,1,3,False,True,True,True,True,True,True,False,54.0,south,dedicated,Nikunja,villa
42.28,1169.04,989.65,1321.59,1290.0,530.0,1090.0,500.0,1250.0,3.0,8.0,2023,32.65,293.82,17.42,5200838.79,3,4,3,19,158,1,25,True,False,False,False,True,False,False,False,69.0,east,inline,Badda,condominium
143.44,2695.54,2396.54,2913.17,295.0,590.0,1070.0,540.0,260.0,26.0,10.0,2000,79.3,567.59,37.69,12150550.87,3,4,4,3,10,3,8,True,True,False,False,True,False,False,False,20.0,west,dedicated,Rampura,penthouse
52.12,864.67,776.63,932.03,495.0,1290.0,710.0,590.0,740.0,29.0,20.0,1997,21.28,170.39,7.9,2914356.66,2,2,2,6,139,1,20,True,False,False,False,True,True,False,False,70.0,south,inline,Rampura,apartment
46.57,1170.66,964.57,1325.84,745.0,730.0,230.0,540.0,1210.0,21.0,17.0,2005,23.66,197.71,9.64,4156132.97,2,3,2,1,181,1,13,True,False,False,False,False,False,True,True,47.0,north,inline,Tejgaon,apartment
355.59,5104.55,4542.57,8774.62,245.0,260.0,250.0,280.0,380.0,20.0,8.0,2006,259.67,2163.87,81.83,57028085.62,3,6,5,3,1,2,3,False,False,True,True,True,False,True,True,17.0,south,dedicated,Cantonment,villa
111.58,1689.04,1294.61,1905.75,1240.0,440.0,890.0,850.0,890.0,39.0,17.0,1987,29.11,496.73,12.92,5921696.88,3,4,3,17,89,0,27,True,False,False,True,True,False,False,False,50.0,east,dedicated,Old Dhaka,condominium
75.65,1074.02,824.92,1164.54,1135.0,960.0,380.0,340.0,510.0,20.0,11.0,2006,29.66,250.03,12.22,3608702.89,2,2,2,24,146,1,27,False,False,True,False,True,False,False,False,34.0,east,inline,Jatrabari,apartment
92.09,1228.14,1080.14,1290.83,970.0,840.0,250.0,450.0,130.0,18.0,22.0,2008,48.96,480.02,19.68,7135118.77,3,3,3,24,193,3,27,True,False,True,True,True,False,True,False,21.0,south,inline,Motijheel,apartment
50.58,1312.31,1042.33,1490.41,580.0,710.0,1480.0,660.0,1180.0,14.0,21.0,2012,34.6,207.26,18.37,5071863.59,3,4,3,3,15,1,15,True,False,False,False,True,True,False,True,71.0,east,inline,Lalbagh,apartment
213.19,4548.02,3941.78,5111.32,445.0,550.0,580.0,300.0,500.0,33.0,13.0,1993,146.36,1727.43,132.37,47683467.14,3,6,5,2,142,1,19,True,True,False,False,False,False,True,False,37.0,west,dedicated,Cantonment,penthouse
504.14,7189.73,5458.28,13754.84,375.0,460.0,250.0,640.0,220.0,30.0,9.0,1996,284.94,3050.91,192.32,75303394.47,3,7,6,3,1,3,3,False,True,False,False,True,False,True,False,19.0,east,dedicated,Dhanmondi,villa
166.11,2306.33,1980.28,2739.76,595.0,540.0,360.0,80.0,670.0,32.0,14.0,1994,84.7,1519.83,36.97,19152220.21,3,6,6,1,31,3,18,True,True,True,True,True,True,False,True,77.0,north,dedicated,Gulshan,condominium
