id,split,MinTemp,MaxTemp,MedTemp,Rainfall,Sunshine,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm
2015-11-15,labeled,14.9,20.9,17.9,29.6,0.8,64.0,70.0,1017.7,1017.4,18.2,18.5
2015-11-16,labeled,14.3,22.6,18.450000000000003,5.0,13.0,56.0,43.0,1020.0,1018.0,19.1,21.7
2015-11-17,labeled,14.4,25.1,19.75,0.0,12.6,55.0,46.0,1019.1,1016.0,20.2,23.7
2015-11-18,labeled,17.4,36.5,26.95,0.0,13.0,45.0,17.0,1013.6,1009.7,25.1,35.6
2015-11-19,labeled,18.8,31.2,25.0,0.0,12.5,62.0,54.0,1015.0,1011.7,23.1,28.6
2015-11-20,labeled,21.4,40.9,31.15,0.0,12.4,63.0,13.0,1012.5,1006.3,25.2,40.7
2015-11-21,labeled,20.3,22.1,21.200000000000003,0.0,0.3,65.0,56.0,1015.6,1017.3,20.8,20.7
2015-11-22,labeled,19.0,22.4,20.7,0.0,2.7,59.0,58.0,1019.7,1016.7,19.8,20.8
2015-11-23,labeled,17.1,26.5,21.8,0.0,11.5,60.0,52.0,1011.9,1010.8,22.4,25.4
2015-11-24,labeled,18.7,25.2,21.95,0.0,11.4,57.0,55.0,1017.4,1014.1,23.6,23.0
2015-11-25,labeled,17.3,32.7,25.0,0.0,11.4,62.0,44.0,1013.1,1007.4,22.4,28.7
2015-11-26,labeled,22.4,37.8,30.1,0.0,9.6,31.0,14.0,999.8,1000.0,32.4,36.0
2015-11-27,labeled,16.5,22.6,19.55,0.6,7.1,54.0,60.0,1016.1,1013.8,21.1,21.6
2015-11-28,labeled,19.1,23.8,21.450000000000003,0.0,0.3,69.0,55.0,1016.7,1016.0,21.5,22.5
2015-11-29,labeled,19.9,26.0,22.95,0.0,7.1,80.0,65.0,1013.7,1009.7,21.1,25.1
2015-11-30,labeled,18.2,26.3,22.25,0.2,11.1,65.0,65.0,1012.4,1008.7,21.1,23.8
2015-12-01,labeled,19.0,33.3,26.15,0.0,10.4,58.0,34.0,1010.3,1006.7,26.3,32.0
2015-12-02,labeled,19.2,22.8,21.0,0.0,5.3,66.0,59.0,1015.1,1017.0,21.0,19.4
2015-12-03,labeled,17.1,21.7,19.4,0.0,8.1,52.0,49.0,1027.1,1026.0,19.4,20.3
2015-12-04,labeled,14.6,23.6,19.1,0.0,9.3,53.0,44.0,1026.3,1024.1,20.3,22.8
2015-12-05,labeled,15.5,24.9,20.2,0.0,9.3,56.0,52.0,1022.6,1018.9,21.0,24.1
2015-12-06,labeled,16.6,25.8,21.200000000000003,0.0,12.7,58.0,46.0,1020.5,1017.8,23.0,24.9
2015-12-07,labeled,18.8,25.5,22.15,0.0,7.9,61.0,57.0,1021.4,1019.9,23.2,24.1
2015-12-08,labeled,20.9,25.0,22.95,0.0,0.3,68.0,64.0,1018.6,1015.8,22.7,24.4
2015-12-09,labeled,21.3,33.3,27.3,0.8,8.6,70.0,58.0,1014.2,1012.1,24.6,27.5
2015-12-10,labeled,20.2,25.5,22.85,15.2,6.4,80.0,63.0,1015.9,1011.7,21.3,25.0
2015-12-11,labeled,21.2,35.3,28.25,0.2,8.8,66.0,13.0,1005.8,1001.1,24.4,34.7
2015-12-12,labeled,18.4,22.6,20.5,0.0,5.8,57.0,50.0,1014.7,1015.1,20.8,21.4
2015-12-13,labeled,18.2,24.4,21.3,0.0,6.5,58.0,56.0,1019.3,1016.1,21.4,23.2
2015-12-14,labeled,18.3,29.6,23.950000000000003,0.0,13.1,63.0,59.0,1015.4,1013.4,23.4,25.5
2015-12-15,labeled,20.6,26.9,23.75,0.0,5.7,72.0,65.0,1015.3,1012.5,23.1,25.0
2015-12-16,labeled,21.1,23.4,22.25,0.6,1.8,87.0,82.0,1014.8,1016.7,22.9,18.2
2015-12-17,labeled,16.6,26.1,21.35,9.8,12.0,70.0,60.0,1018.5,1016.9,21.6,24.6
2015-12-18,labeled,19.0,27.5,23.25,0.0,12.3,58.0,53.0,1016.8,1014.0,24.5,27.1
2015-12-19,labeled,20.3,29.0,24.65,0.0,13.2,59.0,53.0,1014.6,1012.8,26.3,27.5
2015-12-20,labeled,19.9,30.3,25.1,0.0,13.2,61.0,52.0,1013.4,1008.7,24.6,28.5
2015-12-21,labeled,23.6,29.1,26.35,0.0,3.6,56.0,79.0,1014.8,1017.2,27.1,21.5
2015-12-22,labeled,17.7,21.8,19.75,29.8,0.0,89.0,90.0,1023.2,1021.5,17.8,17.7
2015-12-23,labeled,17.3,23.0,20.15,34.0,4.5,65.0,59.0,1019.4,1017.7,21.8,22.0
2015-12-24,labeled,16.9,24.6,20.75,1.0,9.5,60.0,52.0,1019.9,1018.7,21.6,23.9
2015-12-25,labeled,17.5,25.2,21.35,0.0,9.6,55.0,48.0,1018.7,1015.4,21.8,24.5
2015-12-26,labeled,18.8,26.1,22.450000000000003,0.6,6.1,74.0,77.0,1009.7,1006.0,22.7,23.4
2015-12-27,labeled,17.1,23.0,20.05,1.8,5.7,74.0,47.0,1016.7,1018.4,17.1,22.3
2015-12-28,labeled,15.3,22.6,18.950000000000003,2.6,4.8,78.0,50.0,1023.7,1023.0,16.7,21.6
2015-12-29,labeled,15.4,24.9,20.15,0.2,12.5,51.0,38.0,1022.4,1020.7,21.2,24.1
2015-12-30,labeled,15.0,25.6,20.3,0.0,13.1,60.0,50.0,1019.9,1018.7,20.2,23.7
2015-12-31,labeled,17.4,26.7,22.05,0.0,12.7,62.0,52.0,1019.4,1016.8,21.3,24.2
2016-01-01,labeled,17.9,25.6,21.75,0.0,12.3,57.0,52.0,1016.4,1013.7,22.9,24.2
2016-01-02,labeled,18.0,25.4,21.7,0.0,3.3,60.0,51.0,1013.4,1012.3,22.3,23.5
2016-01-03,labeled,20.2,24.6,22.4,0.0,0.0,63.0,84.0,1015.2,1014.7,22.2,19.9
2016-01-04,labeled,18.6,23.6,21.1,15.0,0.7,86.0,89.0,1016.8,1016.3,18.8,19.1
2016-01-05,labeled,17.8,20.3,19.05,34.2,0.0,87.0,87.0,1016.5,1014.6,19.1,19.5
2016-01-06,labeled,17.4,18.6,18.0,51.4,0.0,92.0,91.0,1012.3,1011.6,18.2,17.9
2016-01-07,labeled,16.5,24.4,20.45,41.4,7.6,91.0,66.0,1014.0,1015.8,18.1,21.0
2016-01-08,labeled,15.5,25.4,20.45,0.4,12.1,58.0,53.0,1020.1,1019.0,20.6,24.1
2016-01-09,labeled,18.5,25.5,22.0,0.0,8.6,71.0,52.0,1021.9,1018.8,21.2,24.5
2016-01-10,labeled,18.5,27.1,22.8,0.0,12.2,67.0,53.0,1020.4,1017.5,22.9,26.2
2016-01-11,labeled,20.5,31.6,26.05,0.0,12.1,69.0,52.0,1013.3,1009.1,24.5,31.1
2016-01-12,labeled,23.5,34.0,28.75,0.0,4.4,56.0,70.0,1010.4,1012.1,26.5,25.9
2016-01-13,labeled,21.3,31.0,26.15,0.0,11.0,69.0,59.0,1019.7,1016.2,23.2,26.7
2016-01-14,labeled,22.7,39.2,30.950000000000003,0.0,11.0,50.0,43.0,1011.7,1008.1,30.8,32.4
2016-01-15,labeled,14.3,21.7,18.0,34.0,2.7,92.0,71.0,1024.4,1024.0,14.5,19.4
2016-01-16,labeled,14.3,23.8,19.05,5.4,7.2,66.0,45.0,1026.9,1026.1,19.7,22.8
2016-01-17,labeled,16.0,26.1,21.05,0.0,11.8,71.0,49.0,1025.1,1022.6,20.4,25.1
2016-01-18,labeled,16.7,27.0,21.85,0.0,13.5,64.0,55.0,1020.6,1017.7,22.1,25.1
2016-01-19,labeled,19.2,30.2,24.7,0.0,13.0,60.0,54.0,1017.4,1013.3,24.2,29.2
2016-01-20,labeled,21.9,37.5,29.7,0.0,10.0,39.0,39.0,1012.6,1009.8,27.9,32.1
2016-01-21,labeled,23.6,33.5,28.55,0.0,6.9,66.0,48.0,1010.5,1007.4,26.2,32.3
2016-01-22,labeled,22.8,29.2,26.0,30.6,1.4,85.0,76.0,1011.0,1006.4,24.9,25.7
2016-01-23,labeled,22.3,26.0,24.15,13.0,9.5,60.0,59.0,1006.7,1008.6,25.6,25.5
2016-01-24,labeled,20.8,25.0,22.9,0.0,0.6,73.0,62.0,1013.4,1012.1,21.9,24.1
2016-01-25,labeled,21.6,25.2,23.4,0.0,0.0,73.0,64.0,1014.5,1013.3,23.2,24.7
2016-01-26,labeled,21.6,27.8,24.700000000000003,0.0,8.7,73.0,54.0,1017.7,1017.3,22.9,26.4
2016-01-27,labeled,20.8,24.9,22.85,2.2,0.5,66.0,63.0,1016.2,1014.0,24.0,24.3
2016-01-28,labeled,21.4,27.6,24.5,0.4,6.7,74.0,64.0,1008.2,1004.7,23.5,27.2
2016-01-29,labeled,22.4,28.1,25.25,0.0,8.2,72.0,86.0,1003.3,1001.9,26.3,23.2
2016-01-30,labeled,19.5,28.7,24.1,9.0,3.0,84.0,62.0,1004.9,1002.7,22.4,28.1
2016-01-31,labeled,19.7,31.1,25.4,12.8,10.0,83.0,26.0,1004.4,1003.3,22.6,31.0
2016-02-01,labeled,21.8,26.5,24.15,0.2,7.4,42.0,52.0,1004.2,1001.1,26.0,25.5
2016-02-02,labeled,17.0,27.9,22.45,2.0,12.9,62.0,45.0,1006.3,1004.0,20.9,26.6
2016-02-03,labeled,19.3,28.3,23.8,0.0,10.7,67.0,59.0,1003.6,1002.2,23.4,27.7
2016-02-04,labeled,19.1,24.8,21.950000000000003,10.8,0.8,87.0,55.0,1012.0,1012.8,19.7,23.5
2016-02-05,labeled,19.6,26.1,22.85,3.6,6.8,59.0,56.0,1017.4,1017.6,22.0,23.9
2016-02-06,labeled,19.9,27.0,23.45,1.8,8.1,75.0,49.0,1018.0,1016.9,22.8,26.4
2016-02-07,labeled,19.1,27.4,23.25,0.0,10.1,76.0,54.0,1018.0,1016.6,22.5,25.7
2016-02-08,labeled,19.0,28.0,23.5,0.0,12.6,68.0,54.0,1019.1,1017.9,23.0,27.0
2016-02-09,labeled,21.0,27.7,24.35,0.0,10.3,70.0,47.0,1020.7,1019.6,25.0,27.3
2016-02-10,labeled,19.6,28.5,24.05,0.2,12.7,68.0,46.0,1016.7,1012.9,23.2,27.6
2016-02-11,labeled,20.7,28.4,24.55,0.0,9.6,65.0,58.0,1015.8,1014.2,24.6,26.7
2016-02-12,labeled,21.5,28.8,25.15,0.0,12.0,63.0,58.0,1017.0,1015.1,25.4,27.5
2016-02-13,labeled,20.7,28.9,24.8,0.0,12.1,60.0,54.0,1014.6,1011.5,25.3,27.7
2016-02-14,labeled,21.1,32.5,26.8,0.0,10.4,58.0,53.0,1008.4,1005.3,26.2,31.5
2016-02-15,labeled,22.3,29.3,25.8,0.0,6.9,75.0,62.0,1011.8,1007.7,24.1,27.4
2016-02-16,labeled,21.5,27.9,24.7,0.0,10.8,36.0,51.0,1009.1,1008.8,25.3,25.6
2016-02-17,labeled,19.5,26.0,22.75,0.0,10.4,57.0,34.0,1011.4,1008.4,20.5,25.5
2016-02-18,labeled,18.3,26.4,22.35,0.0,11.7,59.0,47.0,1009.8,1008.7,22.9,26.1
2016-02-19,labeled,20.5,29.4,24.95,0.0,11.1,70.0,60.0,1012.4,1009.8,23.7,28.6
2016-02-20,labeled,23.1,29.3,26.200000000000003,0.0,5.9,75.0,52.0,1017.7,1018.2,24.6,28.8
2016-02-21,labeled,21.4,27.0,24.2,6.0,4.8,89.0,67.0,1025.4,1024.6,21.9,26.6
2016-02-22,labeled,20.8,28.8,24.8,1.2,11.6,71.0,59.0,1025.4,1022.0,24.3,28.0
2016-02-23,labeled,21.8,29.7,25.75,0.0,12.4,62.0,51.0,1021.3,1017.7,25.4,28.2
2016-02-24,labeled,20.9,29.5,25.2,0.0,12.3,60.0,58.0,1016.1,1012.9,26.1,28.4
2016-02-25,labeled,21.9,32.8,27.35,0.0,12.2,62.0,45.0,1012.4,1009.3,26.1,32.2
2016-02-26,labeled,23.2,27.8,25.5,0.0,5.2,67.0,60.0,1014.9,1015.5,25.4,26.7
2016-02-27,labeled,22.5,27.5,25.0,0.0,10.0,60.0,55.0,1019.3,1019.0,26.0,25.2
2016-02-28,labeled,20.7,28.1,24.4,0.0,10.1,62.0,53.0,1018.8,1017.2,23.7,26.3
2016-02-29,labeled,20.5,27.7,24.1,0.0,5.7,73.0,60.0,1021.2,1020.4,23.0,27.5
2016-03-01,labeled,21.3,28.2,24.75,0.0,7.7,72.0,47.0,1022.0,1019.9,23.6,27.6
2016-03-02,labeled,20.3,28.8,24.55,0.0,10.7,59.0,52.0,1021.1,1018.9,25.1,28.1
2016-03-03,labeled,22.2,28.7,25.45,0.0,10.2,71.0,58.0,1021.3,1019.4,25.2,28.4
2016-03-04,labeled,22.8,28.3,25.55,0.0,10.1,70.0,53.0,1022.0,1020.1,24.9,26.9
2016-03-05,labeled,20.6,27.6,24.1,0.0,10.6,64.0,55.0,1021.7,1019.4,24.6,27.2
2016-03-06,labeled,20.8,27.9,24.35,0.0,10.5,64.0,59.0,1022.9,1021.2,24.9,26.3
2016-03-07,labeled,21.0,28.3,24.65,0.0,11.8,71.0,57.0,1021.6,1018.8,24.5,26.8
2016-03-08,labeled,22.4,28.1,25.25,0.0,10.8,61.0,57.0,1023.4,1022.6,26.2,27.0
2016-03-09,labeled,22.9,29.3,26.1,0.0,10.1,71.0,55.0,1021.6,1017.9,24.8,29.1
2016-03-10,labeled,22.0,30.6,26.3,0.0,6.5,84.0,59.0,1019.7,1018.9,24.0,28.5
2016-03-11,labeled,22.8,27.8,25.3,0.0,2.3,79.0,66.0,1020.1,1017.9,23.8,26.8
2016-03-12,labeled,21.8,28.7,25.25,0.0,10.7,73.0,60.0,1019.6,1018.0,24.6,27.6
2016-03-13,labeled,22.6,27.7,25.15,0.0,7.7,63.0,63.0,1020.5,1017.9,25.8,26.2
2016-03-14,labeled,21.8,30.7,26.25,0.0,4.9,84.0,54.0,1016.3,1014.3,22.9,29.9
2016-03-15,labeled,19.9,25.6,22.75,16.8,4.5,89.0,66.0,1019.5,1018.6,20.2,24.3
2016-03-16,labeled,19.7,26.2,22.95,23.0,7.6,88.0,58.0,1019.7,1018.0,20.7,25.4
2016-03-17,labeled,19.0,26.1,22.55,13.6,7.5,92.0,59.0,1017.0,1012.9,19.6,25.5
2016-03-18,labeled,19.6,28.2,23.9,3.4,4.4,71.0,67.0,1003.6,997.6,23.4,26.4
2016-03-19,labeled,16.2,24.4,20.3,4.8,11.0,43.0,36.0,1010.9,1011.2,18.4,23.8
2016-03-20,labeled,17.4,22.0,19.7,0.2,3.4,63.0,81.0,1017.5,1016.8,18.6,18.1
2016-03-21,labeled,15.4,21.2,18.3,61.2,2.7,91.0,65.0,1018.8,1016.5,15.6,20.7
2016-03-22,labeled,14.3,23.8,19.05,25.4,6.9,74.0,63.0,1017.5,1015.5,17.1,21.5
2016-03-23,labeled,14.9,25.3,20.1,1.6,9.5,66.0,51.0,1018.2,1016.9,18.3,23.9
2016-03-24,labeled,16.5,27.4,21.95,0.0,9.3,73.0,51.0,1020.7,1019.0,19.4,25.8
2016-03-25,labeled,19.3,25.2,22.25,0.0,0.3,78.0,62.0,1018.9,1016.3,20.4,22.9
2016-03-26,labeled,17.1,26.0,21.55,0.0,10.2,71.0,59.0,1018.6,1016.0,20.0,24.5
2016-03-27,labeled,19.3,24.2,21.75,0.2,5.7,83.0,63.0,1018.2,1017.0,22.2,23.0
2016-03-28,labeled,19.4,26.0,22.7,34.8,4.1,88.0,64.0,1018.7,1015.7,20.6,26.0
2016-03-29,labeled,20.6,23.3,21.950000000000003,0.0,0.0,84.0,84.0,1017.5,1016.0,21.2,21.1
2016-03-30,labeled,19.0,28.7,23.85,7.0,7.5,81.0,31.0,1015.0,1012.0,20.5,26.8
2016-03-31,labeled,16.5,25.6,21.05,1.2,10.6,51.0,42.0,1017.1,1016.2,19.9,24.7
2016-04-01,labeled,16.6,25.6,21.1,0.0,10.2,69.0,58.0,1019.1,1015.1,20.2,24.9
2016-04-02,labeled,18.3,31.2,24.75,0.0,10.3,63.0,19.0,1016.4,1014.6,19.9,29.7
2016-04-03,labeled,19.5,25.2,22.35,0.0,6.7,74.0,64.0,1024.6,1022.1,21.2,23.3
2016-04-04,labeled,18.7,23.5,21.1,94.4,0.8,91.0,71.0,1023.2,1019.6,19.5,23.3
2016-04-05,labeled,18.6,26.2,22.4,6.4,10.4,64.0,58.0,1020.1,1015.2,23.5,25.6
2016-04-06,labeled,19.9,34.2,27.05,0.0,10.6,54.0,46.0,1015.9,1011.6,25.0,29.3
2016-04-07,labeled,19.9,20.5,20.2,0.2,0.0,59.0,54.0,1023.2,1022.3,20.1,19.9
2016-04-08,labeled,17.7,20.6,19.15,0.0,0.0,71.0,70.0,1023.5,1021.2,18.8,20.5
2016-04-09,labeled,16.0,25.0,20.5,0.4,9.5,65.0,57.0,1022.0,1018.8,19.3,24.0
2016-04-10,labeled,16.1,27.3,21.700000000000003,0.0,9.6,70.0,51.0,1019.8,1015.5,19.3,23.7
2016-04-11,labeled,16.1,26.5,21.3,0.0,9.4,51.0,46.0,1017.5,1016.4,19.6,24.1
2016-04-12,labeled,17.4,22.9,20.15,8.2,5.7,85.0,68.0,1023.1,1021.8,18.3,20.5
2016-04-13,labeled,15.5,24.2,19.85,0.6,8.3,72.0,57.0,1027.4,1026.3,19.7,22.5
2016-04-14,labeled,15.7,22.9,19.3,0.6,2.4,88.0,62.0,1030.2,1027.5,18.6,22.3
2016-04-15,labeled,16.5,24.6,20.55,1.0,9.9,66.0,51.0,1026.4,1021.8,21.3,24.2
2016-04-16,labeled,16.6,25.5,21.05,0.0,9.3,69.0,49.0,1021.2,1017.8,19.8,24.7
2016-04-17,labeled,19.1,23.2,21.15,0.0,3.2,73.0,77.0,1022.1,1020.4,20.1,20.5
2016-04-18,labeled,15.1,24.2,19.65,2.0,7.6,75.0,68.0,1021.8,1019.2,18.9,21.2
2016-04-19,labeled,16.9,23.9,20.4,15.0,6.9,83.0,68.0,1021.7,1020.1,19.5,22.2
2016-04-20,labeled,16.7,25.5,21.1,15.8,10.3,82.0,66.0,1024.6,1022.0,19.3,23.2
2016-04-21,labeled,17.3,24.5,20.9,0.0,10.5,79.0,69.0,1023.1,1019.1,20.2,24.1
2016-04-22,labeled,17.1,25.9,21.5,0.0,7.1,70.0,69.0,1020.1,1019.1,20.2,21.8
2016-04-23,labeled,16.2,20.2,18.2,6.6,1.3,83.0,85.0,1024.2,1024.5,16.8,16.5
2016-04-24,labeled,15.3,23.1,19.200000000000003,3.8,9.9,61.0,49.0,1029.8,1029.3,20.1,21.5
2016-04-25,labeled,13.1,22.8,17.95,0.0,10.4,76.0,53.0,1032.0,1029.4,16.3,21.7
2016-04-26,labeled,14.2,23.7,18.95,0.0,9.6,75.0,56.0,1030.9,1027.6,17.2,22.2
2016-04-27,labeled,15.3,23.7,19.5,0.0,10.7,78.0,54.0,1028.1,1023.7,17.8,23.0
2016-04-28,labeled,15.7,25.1,20.4,0.0,7.7,84.0,61.0,1024.9,1021.5,18.4,23.7
2016-04-29,labeled,16.0,24.2,20.1,0.0,4.6,75.0,65.0,1022.8,1018.5,18.8,23.3
2016-04-30,labeled,18.8,26.5,22.65,0.0,4.5,74.0,54.0,1018.7,1015.6,20.5,26.0
2016-05-01,labeled,18.1,26.1,22.1,2.8,4.7,86.0,55.0,1013.6,1009.6,19.4,25.4
2016-05-02,labeled,13.9,21.3,17.6,0.0,6.1,56.0,60.0,1017.3,1012.2,16.3,21.2
2016-05-03,labeled,12.8,26.4,19.6,0.0,10.4,61.0,27.0,1012.6,1006.4,16.0,25.8
2016-05-04,labeled,16.0,26.2,21.1,0.0,10.2,49.0,41.0,1015.2,1014.2,19.1,23.1
2016-05-05,labeled,13.5,22.4,17.95,0.0,10.1,55.0,54.0,1020.7,1016.9,16.2,21.3
2016-05-06,labeled,14.0,26.7,20.35,0.0,9.9,69.0,42.0,1019.6,1017.2,16.4,23.2
2016-05-07,labeled,12.4,22.9,17.65,0.0,8.7,75.0,60.0,1021.3,1018.4,15.4,21.6
2016-05-08,labeled,15.3,20.8,18.05,0.0,0.0,86.0,74.0,1018.5,1013.8,18.2,20.5
2016-05-09,labeled,18.0,22.2,20.1,1.6,0.0,76.0,72.0,1008.8,1003.7,20.1,21.8
2016-05-10,labeled,17.3,24.6,20.950000000000003,0.0,9.7,51.0,35.0,1006.5,1004.3,19.8,23.8
2016-05-11,labeled,12.6,23.1,17.85,0.0,7.5,51.0,21.0,1015.5,1012.2,15.3,21.3
2016-05-12,labeled,13.7,24.5,19.1,0.0,9.1,52.0,35.0,1014.7,1013.9,17.5,23.3
2016-05-13,labeled,13.9,25.9,19.9,0.0,10.0,60.0,32.0,1021.8,1019.6,17.3,25.6
2016-05-14,labeled,12.4,26.6,19.5,0.0,10.2,62.0,50.0,1023.7,1019.9,14.7,22.3
2016-05-15,labeled,13.2,24.4,18.8,0.0,5.2,42.0,41.0,1017.4,1013.7,17.8,22.4
2016-05-16,labeled,13.6,22.9,18.25,0.0,9.1,66.0,59.0,1021.4,1017.7,16.4,22.4
2016-05-17,labeled,16.3,28.2,22.25,0.0,8.9,55.0,26.0,1017.0,1014.3,18.3,27.7
2016-05-18,labeled,12.7,21.9,17.299999999999997,0.0,3.0,49.0,34.0,1018.8,1015.2,14.6,21.4
2016-05-19,labeled,11.9,23.2,17.55,0.0,9.9,54.0,29.0,1017.9,1013.4,14.5,23.0
2016-05-20,labeled,12.8,24.9,18.85,0.0,9.2,53.0,51.0,1020.3,1019.3,17.3,22.2
2016-05-21,labeled,13.6,21.5,17.55,0.0,4.4,72.0,56.0,1027.3,1024.0,15.5,20.8
2016-05-22,labeled,14.5,22.0,18.25,0.0,9.1,82.0,66.0,1024.4,1020.2,16.0,21.8
2016-05-23,labeled,15.2,26.8,21.0,0.0,9.2,53.0,32.0,1013.9,1012.4,21.5,23.8
2016-05-24,labeled,12.1,22.3,17.2,0.0,9.9,50.0,21.0,1018.1,1013.6,14.1,20.8
2016-05-25,labeled,10.4,21.2,15.8,0.0,8.7,54.0,29.0,1017.8,1013.5,12.9,20.8
2016-05-26,labeled,12.9,20.2,16.55,0.2,4.8,52.0,48.0,1006.9,1000.4,15.0,19.9
2016-05-27,labeled,12.8,18.6,15.7,0.2,9.9,42.0,27.0,1003.5,1001.7,14.0,17.9
2016-05-28,labeled,9.8,14.8,12.3,0.0,2.1,63.0,70.0,1007.2,1006.0,12.9,14.3
2016-05-29,labeled,9.2,19.3,14.25,2.2,9.8,59.0,29.0,1017.2,1016.5,11.0,18.7
2016-05-30,labeled,7.3,19.9,13.6,0.2,9.5,62.0,30.0,1025.5,1024.1,9.5,19.1
2016-05-31,labeled,8.7,17.5,13.1,0.0,1.7,76.0,87.0,1029.6,1027.2,11.0,15.8
2016-06-01,labeled,10.9,17.9,14.4,29.4,1.4,89.0,74.0,1029.1,1026.6,13.1,16.0
2016-06-02,labeled,11.1,19.1,15.1,1.0,8.7,85.0,60.0,1027.0,1024.3,12.3,18.6
2016-06-03,labeled,11.7,18.3,15.0,0.2,1.3,78.0,73.0,1025.4,1021.6,13.3,18.3
2016-06-04,labeled,13.3,21.1,17.200000000000003,64.4,0.0,91.0,82.0,1015.4,1009.5,17.0,18.8
2016-06-05,labeled,16.3,19.7,18.0,93.8,0.0,89.0,85.0,1002.5,995.9,18.8,19.7
2016-06-06,labeled,13.7,18.4,16.049999999999997,68.4,2.2,59.0,43.0,999.8,998.4,14.9,17.9
2016-06-07,labeled,11.3,19.9,15.6,0.0,3.6,59.0,40.0,1004.1,1002.7,13.8,17.9
2016-06-08,labeled,10.9,20.7,15.8,0.0,9.3,65.0,40.0,1011.4,1009.2,13.8,20.2
2016-06-09,labeled,13.8,22.0,17.9,0.2,6.0,62.0,32.0,1006.8,1005.9,17.4,21.6
2016-06-10,labeled,13.1,21.4,17.25,0.2,9.1,64.0,41.0,1017.4,1016.8,15.3,20.8
2016-06-11,labeled,10.1,19.8,14.95,0.0,8.7,53.0,34.0,1022.5,1020.7,13.4,19.3
2016-06-12,labeled,7.9,18.1,13.0,0.0,8.3,62.0,34.0,1036.2,1034.9,9.4,17.6
2016-06-13,labeled,8.5,20.3,14.4,0.0,6.5,65.0,51.0,1039.0,1035.5,10.3,17.7
2016-06-14,labeled,9.9,21.2,15.55,0.0,9.6,80.0,42.0,1035.8,1031.6,11.6,20.9
2016-06-15,labeled,9.1,20.5,14.8,0.0,8.2,72.0,45.0,1033.4,1029.8,10.6,19.2
2016-06-16,labeled,10.2,22.2,16.2,0.0,9.6,81.0,42.0,1025.5,1019.3,12.9,21.2
2016-06-17,labeled,12.7,19.3,16.0,0.0,1.4,53.0,60.0,1017.7,1014.6,17.4,18.7
2016-06-18,labeled,14.7,21.1,17.9,5.0,3.4,90.0,64.0,1017.4,1015.4,15.4,20.7
2016-06-19,labeled,14.5,19.5,17.0,0.4,0.0,81.0,89.0,1017.2,1010.4,15.2,16.7
2016-06-20,labeled,15.0,20.4,17.7,38.8,3.5,76.0,52.0,999.5,994.2,16.2,17.9
2016-06-21,labeled,14.9,18.4,16.65,0.0,5.5,56.0,38.0,1003.3,1002.0,15.8,17.8
2016-06-22,labeled,12.8,19.7,16.25,0.0,9.0,60.0,34.0,1004.8,1005.0,15.0,19.3
2016-06-23,labeled,9.4,18.5,13.95,0.0,8.2,58.0,43.0,1012.6,1007.4,12.8,17.4
2016-06-24,labeled,12.7,16.3,14.5,0.0,6.5,52.0,33.0,1003.8,1003.2,15.8,14.4
2016-06-25,labeled,7.3,15.1,11.2,0.6,9.6,49.0,31.0,1018.1,1018.1,8.4,14.3
2016-06-26,labeled,5.6,15.3,10.45,0.0,5.2,61.0,45.0,1021.1,1017.0,7.4,13.7
2016-06-27,labeled,7.4,11.7,9.55,0.0,0.0,74.0,74.0,1015.3,1013.6,9.3,11.0
2016-06-28,labeled,7.7,17.3,12.5,2.4,8.9,57.0,36.0,1022.9,1023.1,9.6,16.9
2016-06-29,labeled,6.7,18.8,12.75,0.2,9.6,66.0,33.0,1028.4,1025.4,8.8,18.6
2016-06-30,labeled,5.4,16.5,10.95,0.0,9.6,78.0,33.0,1021.2,1015.1,7.7,14.5
2016-07-01,labeled,7.7,16.7,12.2,0.0,9.6,58.0,33.0,1015.7,1016.2,11.0,16.4
2016-07-02,labeled,8.2,18.2,13.2,0.0,9.5,62.0,36.0,1025.5,1023.2,10.1,17.8
2016-07-03,labeled,6.5,18.1,12.3,0.0,9.5,72.0,42.0,1026.6,1022.6,9.2,16.5
2016-07-04,labeled,6.4,15.6,11.0,0.0,7.5,77.0,58.0,1020.8,1016.2,7.6,14.4
2016-07-05,labeled,7.5,18.8,13.15,4.8,5.8,90.0,55.0,1011.9,1006.1,9.6,17.7
2016-07-06,labeled,9.5,17.7,13.6,0.2,4.8,54.0,47.0,1004.0,1003.0,12.9,15.9
2016-07-07,labeled,12.9,17.2,15.05,29.4,1.6,85.0,86.0,1015.4,1016.5,14.9,14.6
2016-07-08,labeled,12.4,15.6,14.0,22.4,0.0,92.0,80.0,1019.8,1018.4,12.7,15.5
2016-07-09,labeled,8.7,18.0,13.35,2.2,5.2,88.0,64.0,1023.5,1022.4,10.5,16.4
2016-07-10,labeled,10.5,17.9,14.2,1.0,7.3,90.0,69.0,1025.1,1021.3,11.9,16.7
2016-07-11,labeled,11.8,18.6,15.2,0.0,0.3,63.0,54.0,1015.2,1009.7,15.5,18.3
2016-07-12,labeled,14.8,20.2,17.5,0.2,7.8,41.0,26.0,1010.3,1007.1,16.6,18.7
2016-07-13,labeled,9.6,14.0,11.8,0.0,9.8,40.0,26.0,1017.3,1019.8,10.5,13.3
2016-07-14,labeled,6.7,17.0,11.85,0.0,9.6,54.0,27.0,1029.4,1025.9,8.6,16.4
