id,split,age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y,month_num,season,month_sin,month_cos,day_sin,day_cos,early_month,late_month,avg_contact_duration,contacts_per_month,financial_stress,education_unknown,age_group,balance_group
3015,leaderboard,36,blue-collar,married,secondary,0,62,1,0,unknown,2,56,8,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,1,0,7.0,1.3333333333333333,0,0,2,2
3016,leaderboard,41,blue-collar,married,secondary,0,1468,0,0,unknown,5,82,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,1,0,82.0,0.16666666666666666,0,0,2,3
3017,leaderboard,34,technician,married,secondary,0,-135,1,1,cellular,12,131,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.6513724827222223,-0.758758122692791,0,0,65.5,0.25,2,0,1,1
3018,leaderboard,51,blue-collar,divorced,primary,0,833,0,0,telephone,30,41,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.20129852008866114,0.9795299412524943,0,1,20.5,0.2857142857142857,0,0,3,2
3019,leaderboard,45,admin.,married,secondary,0,239,0,0,cellular,16,212,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,0,0,106.0,0.2857142857142857,0,0,3,2
3020,leaderboard,40,student,married,secondary,0,257,0,0,cellular,19,52,1,152,6,failure,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0,0,52.0,0.09090909090909091,0,0,2,2
3021,leaderboard,37,technician,single,unknown,0,388,1,0,unknown,8,103,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,34.333333333333336,0.6,0,0,2,2
3022,leaderboard,55,management,divorced,unknown,0,9,1,0,unknown,19,95,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,0,0,95.0,0.2,0,0,4,2
3023,leaderboard,51,blue-collar,divorced,secondary,0,1069,1,0,unknown,30,247,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,123.5,0.4,0,0,3,3
3024,leaderboard,67,retired,married,unknown,0,699,0,0,telephone,4,77,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.72479278722912,0.6889669190756866,1,0,38.5,0.4,0,0,5,2
3025,leaderboard,50,management,married,tertiary,0,0,0,0,cellular,9,243,5,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,1,0,48.6,0.7142857142857143,0,0,3,1
3026,leaderboard,30,management,married,tertiary,0,94,1,0,cellular,5,470,7,426,3,other,0,4,spring,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,1,0,67.14285714285714,1.75,0,0,1,2
3027,leaderboard,38,technician,married,secondary,0,747,0,0,cellular,7,259,3,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767,1,0,86.33333333333333,0.375,0,0,2,2
3028,leaderboard,45,unemployed,divorced,primary,1,-250,1,1,unknown,1,92,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,1,0,92.0,0.14285714285714285,3,0,3,1
3029,leaderboard,54,retired,married,primary,0,0,1,0,cellular,11,159,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.7907757369376989,-0.6121059825476626,0,0,79.5,0.2857142857142857,0,0,3,1
3030,leaderboard,53,blue-collar,married,primary,0,3324,1,0,unknown,23,331,6,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.9987165071710528,-0.05064916883871355,0,1,55.166666666666664,1.2,0,0,3,3
3031,leaderboard,41,blue-collar,married,secondary,0,1341,1,0,cellular,20,234,5,-1,0,unknown,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,46.8,1.25,0,0,2,3
3032,leaderboard,49,technician,married,primary,0,229,1,0,unknown,8,96,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,96.0,0.2,0,0,3,2
3033,leaderboard,27,services,married,secondary,0,67,1,0,cellular,7,113,1,337,2,other,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,113.0,0.2,0,0,1,2
3034,leaderboard,57,blue-collar,married,primary,0,461,1,0,unknown,13,139,4,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,34.75,0.8,0,0,4,2
3035,leaderboard,36,blue-collar,single,secondary,0,223,1,1,cellular,11,270,2,347,1,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,135.0,0.4,1,0,2,2
3036,leaderboard,33,self-employed,single,secondary,0,235,1,1,cellular,5,45,5,-1,0,unknown,0,2,winter,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,1,0,9.0,2.5,1,0,1,2
3037,leaderboard,46,admin.,married,primary,0,278,1,1,unknown,6,157,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,78.5,0.4,1,0,3,2
3038,leaderboard,36,technician,single,secondary,0,0,0,0,cellular,29,85,6,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,0,1,14.166666666666666,0.75,0,0,2,1
3039,leaderboard,59,management,married,tertiary,0,1577,0,0,telephone,28,91,5,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0,1,18.2,0.625,0,0,4,3
3040,leaderboard,36,retired,single,secondary,0,101,1,1,unknown,26,314,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.8486442574947509,0.5289640103269624,0,1,314.0,0.2,1,0,2,2
3041,leaderboard,53,unemployed,married,secondary,0,93,0,0,cellular,10,493,1,181,14,success,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,1,0,493.0,0.125,0,0,3,2
3042,leaderboard,30,blue-collar,married,primary,0,2582,0,0,unknown,12,221,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,110.5,0.4,0,0,1,3
3043,leaderboard,35,technician,married,tertiary,0,192,0,0,cellular,26,286,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624,0,1,143.0,0.25,0,0,2,2
3044,leaderboard,58,management,married,secondary,0,38,0,0,cellular,18,84,11,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,0,0,7.636363636363637,1.375,0,0,4,2
3045,leaderboard,50,services,married,secondary,0,1572,1,0,cellular,9,185,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,1,0,185.0,0.14285714285714285,0,0,3,3
3046,leaderboard,59,technician,married,secondary,0,258,0,0,cellular,15,415,1,89,1,success,0,6,summer,1.2246467991473532e-16,-1.0,0.10116832198743272,-0.994869323391895,0,0,415.0,0.16666666666666666,0,0,4,2
3047,leaderboard,59,blue-collar,married,secondary,0,0,1,0,unknown,5,226,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,226.0,0.2,0,0,4,1
3048,leaderboard,43,blue-collar,married,primary,0,-89,1,0,unknown,26,402,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.8486442574947509,0.5289640103269624,0,1,201.0,0.4,1,0,2,1
3049,leaderboard,41,blue-collar,married,primary,0,8,0,0,cellular,23,74,5,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355,0,1,14.8,0.7142857142857143,0,0,2,2
3050,leaderboard,27,management,single,tertiary,0,211,1,0,cellular,15,373,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,373.0,0.2,0,0,1,2
3051,leaderboard,27,services,single,secondary,1,4,0,0,cellular,22,60,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213,0,1,30.0,0.2857142857142857,1,0,1,2
3052,leaderboard,38,admin.,divorced,tertiary,0,78,1,0,unknown,6,218,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,218.0,0.2,0,0,2,2
3053,leaderboard,59,blue-collar,married,primary,0,748,0,0,unknown,29,184,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,184.0,0.2,0,0,4,2
3054,leaderboard,34,technician,single,secondary,0,347,0,1,cellular,29,136,1,262,3,failure,0,1,winter,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,136.0,1.0,1,0,1,2
3055,leaderboard,28,technician,divorced,tertiary,0,602,1,1,unknown,18,54,3,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.4853019625310808,-0.8743466161445822,0,0,18.0,0.5,1,0,1,2
3056,leaderboard,31,self-employed,single,secondary,0,207,0,1,cellular,19,177,1,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0,0,177.0,0.09090909090909091,1,0,1,2
3057,leaderboard,34,admin.,married,secondary,0,1672,0,0,unknown,21,160,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.8978045395707417,-0.44039415155763423,0,1,160.0,0.2,0,0,1,3
3058,leaderboard,36,services,married,secondary,0,-4,1,0,cellular,30,172,28,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.20129852008866114,0.9795299412524943,0,1,6.142857142857143,4.0,1,0,2,1
3059,leaderboard,31,admin.,married,secondary,0,392,1,0,cellular,7,69,1,185,2,failure,0,12,winter,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767,1,0,69.0,0.08333333333333333,0,0,1,2
3060,leaderboard,36,blue-collar,single,tertiary,0,1821,0,0,cellular,14,183,1,91,11,failure,0,10,autumn,-0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0,0,183.0,0.1,0,0,2,3
3061,leaderboard,43,technician,married,tertiary,0,188,0,0,cellular,5,203,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624,1,0,101.5,0.25,0,0,2,2
3062,leaderboard,31,blue-collar,married,secondary,0,70,1,1,cellular,23,235,11,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355,0,1,21.363636363636363,1.5714285714285714,1,0,1,2
3063,leaderboard,57,management,married,tertiary,0,3240,0,0,cellular,20,162,3,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,0,1,54.0,0.375,0,0,4,3
3064,leaderboard,51,blue-collar,divorced,secondary,0,207,1,0,cellular,8,134,1,170,5,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,134.0,0.2,0,0,3,2
3065,leaderboard,47,technician,married,secondary,0,597,1,0,cellular,13,99,3,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0,0,33.0,0.375,0,0,3,2
3066,leaderboard,47,self-employed,married,unknown,0,15,1,0,cellular,15,142,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,142.0,0.2,0,0,3,2
3067,leaderboard,30,management,single,tertiary,0,6498,0,0,cellular,30,78,3,-1,0,unknown,0,3,spring,1.0,6.123233995736766e-17,-0.20129852008866114,0.9795299412524943,0,1,26.0,1.0,0,0,1,4
3068,leaderboard,36,entrepreneur,married,tertiary,0,1162,1,0,unknown,6,168,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,84.0,0.4,0,0,2,3
3069,leaderboard,45,technician,single,unknown,0,7115,1,1,cellular,18,53,1,172,3,failure,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,53.0,0.09090909090909091,1,0,3,4
3070,leaderboard,30,admin.,married,secondary,0,514,1,0,cellular,8,127,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,127.0,0.2,0,0,1,2
3071,leaderboard,32,technician,married,secondary,0,287,0,0,cellular,20,60,1,343,4,failure,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,60.0,0.25,0,0,1,2
3072,leaderboard,49,entrepreneur,married,secondary,0,1925,0,1,telephone,14,281,3,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,0,0,93.66666666666667,0.42857142857142855,1,0,3,3
3073,leaderboard,36,management,married,tertiary,0,916,0,0,cellular,14,321,3,189,4,success,0,12,winter,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,0,0,107.0,0.25,0,0,2,2
3074,leaderboard,54,entrepreneur,married,secondary,0,655,1,0,unknown,15,352,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,352.0,0.2,0,0,3,2
3075,leaderboard,34,technician,single,secondary,0,5048,0,0,cellular,20,205,6,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,34.166666666666664,0.5454545454545454,0,0,1,4
3076,leaderboard,38,blue-collar,married,secondary,0,118,1,1,cellular,6,168,1,212,2,failure,0,2,winter,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,1,0,168.0,0.5,1,0,2,2
3077,leaderboard,45,blue-collar,married,secondary,0,186,1,0,cellular,13,154,5,176,1,other,0,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,30.8,1.0,0,0,3,2
3078,leaderboard,53,blue-collar,married,secondary,0,68,0,0,cellular,28,25,18,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0,1,1.3888888888888888,2.25,0,0,3,2
3079,leaderboard,44,entrepreneur,married,secondary,0,92,0,0,cellular,7,125,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.9884683243281114,0.1514277775045767,1,0,62.5,0.2857142857142857,0,0,2,2
3080,leaderboard,50,housemaid,divorced,primary,0,96,1,0,cellular,22,184,4,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213,0,1,46.0,0.5714285714285714,0,0,3,2
3081,leaderboard,32,technician,married,tertiary,0,386,1,0,cellular,13,205,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,68.33333333333333,0.6,0,0,1,2
3082,leaderboard,38,technician,single,secondary,0,319,1,0,cellular,28,61,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,30.5,0.4,0,0,2,2
3083,leaderboard,32,services,single,secondary,0,0,1,0,cellular,31,99,13,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0,1,7.615384615384615,1.8571428571428572,0,0,1,1
3084,leaderboard,32,services,married,secondary,0,45,1,0,cellular,15,744,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,744.0,0.2,0,0,1,2
3085,leaderboard,58,management,single,tertiary,0,9,1,0,telephone,11,168,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,56.0,0.6,0,0,4,2
3086,leaderboard,61,retired,married,primary,0,1059,1,0,unknown,13,118,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,118.0,0.2,0,0,4,3
3087,leaderboard,27,technician,married,secondary,0,131,1,0,cellular,7,265,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,88.33333333333333,0.6,0,0,1,2
3088,leaderboard,37,technician,single,secondary,0,-238,1,0,cellular,13,1149,6,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0,0,191.5,0.75,1,0,2,1
3089,leaderboard,28,services,single,secondary,0,230,1,0,unknown,9,322,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9680771188662043,-0.2506525322587204,1,0,322.0,0.2,0,0,1,2
3090,leaderboard,55,technician,single,secondary,0,3342,1,0,unknown,2,63,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,1,0,63.0,0.16666666666666666,0,0,4,3
3091,leaderboard,36,management,married,tertiary,0,0,1,0,unknown,27,145,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,72.5,0.4,0,0,2,1
3092,leaderboard,49,services,married,secondary,0,39,0,0,unknown,5,234,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,117.0,0.4,0,0,3,2
3093,leaderboard,36,unemployed,married,secondary,0,-36,0,0,cellular,30,339,3,-1,0,unknown,0,1,winter,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,113.0,3.0,1,0,2,1
3094,leaderboard,46,blue-collar,married,secondary,0,180,0,0,cellular,4,56,1,-1,0,unknown,0,2,winter,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,1,0,56.0,0.5,0,0,3,2
3095,leaderboard,42,entrepreneur,married,primary,0,207,1,0,unknown,8,314,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,314.0,0.2,0,0,2,2
3096,leaderboard,51,housemaid,married,unknown,0,21243,0,1,cellular,4,166,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.72479278722912,0.6889669190756866,1,0,83.0,0.25,1,0,3,5
3097,leaderboard,27,technician,single,secondary,0,7,1,0,cellular,25,67,3,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,0,1,22.333333333333332,0.42857142857142855,0,0,1,2
3098,leaderboard,23,student,single,secondary,0,9222,0,0,cellular,5,471,2,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,1,0,235.5,0.3333333333333333,0,0,0,4
3099,leaderboard,32,technician,married,secondary,0,5118,0,0,cellular,13,31,1,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0,0,31.0,0.125,0,0,1,4
3100,leaderboard,51,technician,married,tertiary,0,4,0,0,cellular,25,91,9,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0,1,10.11111111111111,1.125,0,0,3,2
3101,leaderboard,42,blue-collar,married,primary,0,-107,1,0,cellular,3,216,4,271,5,failure,0,2,winter,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1,0,54.0,2.0,1,0,2,1
3102,leaderboard,32,technician,single,secondary,0,270,1,0,cellular,13,80,2,268,2,other,0,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,40.0,0.4,0,0,1,2
3103,leaderboard,41,technician,married,secondary,0,0,0,0,cellular,29,141,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,0,1,70.5,0.25,0,0,2,1
3104,leaderboard,33,blue-collar,married,secondary,0,930,1,0,unknown,21,226,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.8978045395707417,-0.44039415155763423,0,1,226.0,0.2,0,0,1,2
3105,leaderboard,38,management,married,tertiary,0,-465,1,0,unknown,16,209,12,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.10116832198743204,-0.9948693233918952,0,0,17.416666666666668,2.0,1,0,2,1
3106,leaderboard,33,admin.,married,secondary,0,1157,1,0,cellular,20,25,2,-1,0,unknown,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,12.5,0.5,0,0,1,3
3107,leaderboard,34,management,single,tertiary,0,2673,1,0,cellular,7,195,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,195.0,0.2,0,0,1,3
3108,leaderboard,59,retired,married,secondary,0,327,1,0,unknown,5,143,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,47.666666666666664,0.6,0,0,4,2
3109,leaderboard,54,blue-collar,married,secondary,0,2066,1,0,cellular,25,177,4,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0,1,44.25,0.5,0,0,3,3
3110,leaderboard,47,services,divorced,secondary,0,4905,1,0,unknown,14,389,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,389.0,0.2,0,0,3,3
3111,leaderboard,25,admin.,single,secondary,0,4588,1,0,unknown,28,199,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,99.5,0.4,0,0,1,3
3112,leaderboard,53,blue-collar,married,primary,0,241,1,0,cellular,11,238,2,361,5,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,119.0,0.4,0,0,3,2
3113,leaderboard,40,blue-collar,married,secondary,0,0,1,1,unknown,29,245,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,81.66666666666667,0.6,1,0,2,1
3114,leaderboard,38,management,single,tertiary,0,0,0,0,cellular,24,164,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,0,1,164.0,0.14285714285714285,0,0,2,1
3115,leaderboard,49,technician,married,secondary,0,4673,1,0,unknown,19,130,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,0,0,65.0,0.4,0,0,3,3
3116,leaderboard,32,management,single,tertiary,0,570,0,0,cellular,7,101,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767,1,0,50.5,0.25,0,0,1,2
3117,leaderboard,51,unemployed,married,tertiary,0,1637,1,0,cellular,22,168,4,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213,0,1,42.0,0.5714285714285714,0,0,3,3
3118,leaderboard,40,technician,married,secondary,0,787,1,0,unknown,14,224,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.29936312297335804,-0.9541392564000488,0,0,112.0,0.4,0,0,2,2
3119,leaderboard,27,admin.,married,secondary,0,633,0,1,cellular,14,243,3,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.29936312297335804,-0.9541392564000488,0,0,81.0,0.42857142857142855,1,0,1,2
3120,leaderboard,33,technician,single,secondary,0,5228,0,0,cellular,7,67,3,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767,1,0,22.333333333333332,0.375,0,0,1,4
3121,leaderboard,59,blue-collar,married,primary,0,188,1,0,unknown,5,55,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,18.333333333333332,0.6,0,0,4,2
3122,leaderboard,36,blue-collar,married,primary,0,122,1,0,cellular,18,9,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0,0,9.0,0.2,0,0,2,2
3123,leaderboard,35,services,married,secondary,0,104,1,0,unknown,6,597,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,199.0,0.6,0,0,2,2
3124,leaderboard,54,technician,married,tertiary,0,866,0,0,cellular,27,269,3,541,3,success,0,10,autumn,-0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,0,1,89.66666666666667,0.3,0,0,3,2
3125,leaderboard,57,retired,married,secondary,0,1048,0,0,telephone,11,585,1,192,2,success,0,1,winter,0.49999999999999994,0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,585.0,1.0,0,0,4,3
3126,leaderboard,28,management,single,tertiary,0,1468,1,0,cellular,25,40,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,0,1,40.0,0.14285714285714285,0,0,1,3
3127,leaderboard,39,services,divorced,secondary,0,686,1,0,cellular,9,869,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,1,0,869.0,0.14285714285714285,0,0,2,2
3128,leaderboard,53,blue-collar,married,secondary,0,-622,1,0,cellular,9,205,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,1,0,205.0,0.14285714285714285,1,0,3,1
3129,leaderboard,56,management,married,tertiary,0,21655,0,0,unknown,17,214,8,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0,0,26.75,1.3333333333333333,0,0,4,5
3130,leaderboard,50,management,married,tertiary,0,91,0,1,cellular,1,141,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945,1,0,141.0,0.16666666666666666,1,0,3,2
3131,leaderboard,34,management,married,tertiary,0,1509,1,0,cellular,20,128,2,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,64.0,0.18181818181818182,0,0,1,3
3132,leaderboard,49,services,married,secondary,0,321,0,0,telephone,9,1971,4,-1,0,unknown,0,2,winter,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,1,0,492.75,2.0,0,0,3,2
3133,leaderboard,47,blue-collar,married,primary,0,3460,0,1,cellular,21,125,2,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0,1,62.5,0.18181818181818182,1,0,3,3
3134,leaderboard,38,management,divorced,unknown,0,0,1,0,cellular,18,96,2,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,48.0,0.18181818181818182,0,0,2,1
